user,name_product,total_score,pigmentation,longevity,application,hydration
teatime,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,3,3,3
고물가시대의깐깐징어,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,2,3,2
말라파나카,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,2,3,3
KISSTHEFUTURE,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,3,3,3
햄팜,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,2,3,3
혼히,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,3,3,3
북이,컬러그램_쥬시퐁당틴트_킬포멜론,5,2,2,2,2
올꿈,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,2,3,3
은쿵,컬러그램_쥬시퐁당틴트_킬포멜론,4,2,1,2,2
뽐웜,컬러그램_쥬시퐁당틴트_킬포멜론,4,2,2,2,2
옆집언니8,컬러그램_쥬시퐁당틴트_킬포멜론,4,3,2,3,2
Re,컬러그램_쥬시퐁당틴트_킬포멜론,4,2,2,2,2
끼무치,컬러그램_쥬시퐁당틴트_킬포멜론,5,3,3,3,3
가을가을영,컬러그램_쥬시퐁당틴트_킬포멜론,4,3,2,2,2
영앤리치리키,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,2
seol05****,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,3
올리브좋아해영,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,2,2
lxyxn,컬러그램_쥬시퐁당틴트_포도방정,3,1,1,3,3
썽니,컬러그램_쥬시퐁당틴트_포도방정,3,1,1,2,2
pelene****,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,3
한라봉요거트,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,3
zzzzlyxx,컬러그램_쥬시퐁당틴트_포도방정,5,3,3,3,3
긍정적인데은근솔직,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,2,3
dlad****,컬러그램_쥬시퐁당틴트_포도방정,5,3,3,3,3
17호봄웜,컬러그램_쥬시퐁당틴트_포도방정,5,3,3,3,3
한라봉요거트,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,2
사라이,컬러그램_쥬시퐁당틴트_포도방정,5,3,3,3,3
사라이,컬러그램_쥬시퐁당틴트_포도방정,5,3,3,3,3
hye2,컬러그램_쥬시퐁당틴트_포도방정,4,3,2,3,3
농카시아곰,컬러그램_쥬시퐁당틴트_포도방정,5,2,2,2,2
teatime,컬러그램_쥬시퐁당틴트_포도방정,5,3,3,3,3
teatime,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,2
이걸샀지뚜두뚜두,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,3
Lucy15,컬러그램_쥬시퐁당틴트_포도방정,5,3,2,3,3
숫자로후기씀,컬러그램_탕후루탱글틴트_럽라즈베리,4,2,2,2,2
겨울브라이트21호,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,3,3,3
선명한도라지,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,3,3,3
sol솔,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,2,3,3
겨울브라이트21호,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,3,3,2
냥냥펀치눈꽃마녀,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,3,3,3
냥양펀치,컬러그램_탕후루탱글틴트_럽라즈베리,5,2,2,2,2
sol솔,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,2,3,3
봉시기,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,3,3,3
보름누나,컬러그램_탕후루탱글틴트_럽라즈베리,5,2,2,2,2
귤먹짱,컬러그램_탕후루탱글틴트_럽라즈베리,3,2,2,2,2
Kasi,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,2,3,2
V은하수V,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,3,3,2
뮤다아,컬러그램_탕후루탱글틴트_럽라즈베리,4,2,3,2,3
V은하수V,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,2,3,3
윤쏠,컬러그램_탕후루탱글틴트_럽라즈베리,5,2,2,3,2
봉시기,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,2,3,3
보름누나,컬러그램_탕후루탱글틴트_럽라즈베리,5,2,2,2,2
워오,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,2,2,2
데굴콩,컬러그램_탕후루탱글틴트_럽라즈베리,5,3,3,3,3
귤먹짱,컬러그램_탕후루탱글틴트_말랑홍시,4,2,1,2,2
kimsy****,컬러그램_탕후루탱글틴트_말랑홍시,5,2,2,2,2
마루킁킁마루쫑긋,컬러그램_탕후루탱글틴트_말랑홍시,5,2,2,2,2
마루킁킁마루쫑긋,컬러그램_탕후루탱글틴트_말랑홍시,5,2,3,2,2
원투쓰리아자뵹,컬러그램_탕후루탱글틴트_말랑홍시,5,3,3,3,2
검은코양,컬러그램_탕후루탱글틴트_말랑홍시,5,3,3,3,3
침대랑결혼함,컬러그램_탕후루탱글틴트_말랑홍시,3,3,2,2,3
박시말,컬러그램_탕후루탱글틴트_말랑홍시,5,3,2,3,3
촉촉광광,컬러그램_탕후루탱글틴트_말랑홍시,5,3,2,3,3
naea****,컬러그램_탕후루탱글틴트_말랑홍시,4,2,2,2,2
yew0no****,컬러그램_탕후루탱글틴트_말랑홍시,3,3,3,3,3
namook****,컬러그램_탕후루탱글틴트_말랑홍시,5,3,2,3,3
ㄹㅍㄹㅅ,컬러그램_탕후루탱글틴트_말랑홍시,5,3,2,2,3
hannahl9747,컬러그램_탕후루탱글틴트_말랑홍시,5,3,3,3,3
빵먹고싶은사람,컬러그램_탕후루탱글틴트_말랑홍시,4,2,2,3,3
31****,컬러그램_탕후루탱글틴트_말랑홍시,5,3,3,3,3
thdd****,컬러그램_탕후루탱글틴트_말랑홍시,5,3,2,3,2
일렉기타,컬러그램_탕후루탱글틴트_말랑홍시,5,2,2,2,2
ㅇ앙,컬러그램_탕후루탱글틴트_말랑홍시,4,3,3,3,3
별을좋아하는,컬러그램_탕후루탱글틴트_말랑홍시,5,3,3,3,3
bryu,컬러그램_탕후루탱글틴트_버터핑라이,5,3,3,3,3
