File Name,color,Color Index,Red,Green,Blue,Max Proportion,HEX,Price,formulation,date,saturation,lightness,tone
퓌_3D볼류밍글로스_스카치30.png,,1,190,128,117,100.00%,#be8075,"18,000",글로시,15,38,71,soft
헤라_센슈얼피팅글로우틴트_피치플리즈.png,,1,241,165,149,96.71%,#f1a595,"40,000",글로시,71,38,67,soft
힌스_슬림스틱멜팅매트_페이드아웃.png,,1,163,102,101,54.39%,#a36665,"17,000",매트,52,38,58,soft
3CE_샤인리플렉터_MILKYSHADOW.png,,1,176,126,107,99.99%,#b07e6b,"19,000",글로시,29,39,55,soft
3CE_샤인리플렉터_SOFTEST.png,,1,204,131,124,100.00%,#cc837c,"19,000",글로시,29,39,64,soft
메리몽드_밀크하트틴트립앤치크_스트로베리밀크.png,,1,219,133,152,100.00%,#db8598,"15,000",글로시,19,39,69,soft
무지개맨션_무드웨어블러립스틱_프라임.png,,1,189,118,116,52.95%,#bd7674,"23,000",매트,53,39,60,soft
무지개맨션_아이시글로우_퓨리티.png,,1,189,115,132,99.77%,#bd7384,"18,000",글로시,126,39,60,soft
어뮤즈_젤핏틴트_누핑크.png,,1,241,146,157,66.12%,#f1929d,"20,000",글로시,107,39,76,light
에스쁘아_꾸뛰르립틴트블러벨벳_헤이즈.png,,1,189,115,121,84.83%,#bd7379,"22,000",매트,77,39,60,soft
웨이크메이크_벨벳블러링픽싱틴트_프롬페일.png,,1,190,115,131,70.85%,#be7383,"16,000",매트,75,39,60,soft
